name,url
Giulia Violatto,https://scholar.google.com/citations?hl=ko&user=dna7k0wAAAAJ
Suneung-Kim,https://scholar.google.com/citations?hl=ko&user=TveA8v4AAAAJ
Nicolas Beuchat,https://scholar.google.com/citations?hl=ko&user=wcsHtr8AAAAJ
Abolfazl Nadi,https://scholar.google.com/citations?hl=ko&user=eKjw4EIAAAAJ
Masoud Hoveidar Sefid,https://scholar.google.com/citations?hl=ko&user=o9y-4TAAAAAJ
Cédric Rommel,https://scholar.google.com/citations?hl=ko&user=GBv4KYwAAAAJ
Omid Abdollahi Aghdam,https://scholar.google.com/citations?hl=ko&user=6NeFvvUAAAAJ
Michal Hucko,https://scholar.google.com/citations?hl=ko&user=taPmCeUAAAAJ
Vincent Albouy,https://scholar.google.com/citations?hl=ko&user=xe6e3pAAAAAJ
Vinutha DC,https://scholar.google.com/citations?hl=ko&user=1v8qRCAAAAAJ
Kristijan Petrovski,https://scholar.google.com/citations?hl=ko&user=Z8TXk3UAAAAJ
Bharat Venkitesh,https://scholar.google.com/citations?hl=ko&user=r6fDYb0AAAAJ
Nick Linck,https://scholar.google.com/citations?hl=ko&user=926tn1sAAAAJ
Piyush Khopkar,https://scholar.google.com/citations?hl=ko&user=b5kupjUAAAAJ
Jingwei Yang,https://scholar.google.com/citations?hl=ko&user=RbazC1cAAAAJ
Chirag Jain,https://scholar.google.com/citations?hl=ko&user=1sGDnukAAAAJ
Pranjal Daga,https://scholar.google.com/citations?hl=ko&user=BJtKELoAAAAJ
Joonyoung Yi,https://scholar.google.com/citations?hl=ko&user=DfmoSNwAAAAJ
H. Furkan Bozkurt,https://scholar.google.com/citations?hl=ko&user=hyTX6wsAAAAJ
Praveen Kumar Badimala Giridhara,https://scholar.google.com/citations?hl=ko&user=f0dd6nIAAAAJ
andrei petreanu,https://scholar.google.com/citations?hl=ko&user=Q-SAoZQAAAAJ
Shahram Najam Syed,https://scholar.google.com/citations?hl=ko&user=3hxAYE8AAAAJ
Mina Abd El-Massih,https://scholar.google.com/citations?hl=ko&user=K0nf24wAAAAJ
Valentin Macé,https://scholar.google.com/citations?hl=ko&user=bzIEjccAAAAJ
NAVIN KS,https://scholar.google.com/citations?hl=ko&user=hn2m4pYAAAAJ
Arun Kumar Rai,https://scholar.google.com/citations?hl=ko&user=wNx3tQoAAAAJ
Eslam BAKR,https://scholar.google.com/citations?hl=ko&user=0OEerycAAAAJ
Santhosh Rajamanickam,https://scholar.google.com/citations?hl=ko&user=MNKMsfcAAAAJ
Ruba Jaikat,https://scholar.google.com/citations?hl=ko&user=CsSUUH4AAAAJ
Pallavi Gudipati,https://scholar.google.com/citations?hl=ko&user=coCO8_sAAAAJ
Kartik Mehta,https://scholar.google.com/citations?hl=ko&user=gInh5hIAAAAJ
Rohan Thakkar,https://scholar.google.com/citations?hl=ko&user=BKokeZAAAAAJ
Nitzan Farhi,https://scholar.google.com/citations?hl=ko&user=yA8PEnMAAAAJ
Mitchell Solomon,https://scholar.google.com/citations?hl=ko&user=MPxVS5MAAAAJ
Raghunath Vairamuthu,https://scholar.google.com/citations?hl=ko&user=2m4JsgkAAAAJ
Jaya Krishna Mandivarapu,https://scholar.google.com/citations?hl=ko&user=h75HT-8AAAAJ
Natalia Rosenfield,https://scholar.google.com/citations?hl=ko&user=8jSla4YAAAAJ
Marjan Albooyeh,https://scholar.google.com/citations?hl=ko&user=SXDaXE8AAAAJ
Leo Woiceshyn,https://scholar.google.com/citations?hl=ko&user=oJOwVhoAAAAJ
Joo Young Jang,https://scholar.google.com/citations?hl=ko&user=ZWNWTicAAAAJ
Sifat Ahmed,https://scholar.google.com/citations?hl=ko&user=0uPQXn0AAAAJ
Giulia Muzio,https://scholar.google.com/citations?hl=ko&user=jk1i7ZAAAAAJ
Vong Ho Anh,https://scholar.google.com/citations?hl=ko&user=xcfG38wAAAAJ
Colby Wise,https://scholar.google.com/citations?hl=ko&user=Qv2KVigAAAAJ
Thi-Lam-Thuy Le,https://scholar.google.com/citations?hl=ko&user=ukEsn4MAAAAJ
Nafiz Sadman,https://scholar.google.com/citations?hl=ko&user=M3FEjQsAAAAJ
Kaouther Zekri,https://scholar.google.com/citations?hl=ko&user=XEhV1KcAAAAJ
Myeonghyeon Kim,https://scholar.google.com/citations?hl=ko&user=w-xdVRkAAAAJ
Lourival Paulino da Silva,https://scholar.google.com/citations?hl=ko&user=tlI3WAYAAAAJ
Megha Jhunjhunwala,https://scholar.google.com/citations?hl=ko&user=q_BKLEQAAAAJ
Saeideh Shahrokh Esfahani,https://scholar.google.com/citations?hl=ko&user=yX_gBREAAAAJ
lasitha mekkayil,https://scholar.google.com/citations?hl=ko&user=b8q15vgAAAAJ
Glenn Paul Gara,https://scholar.google.com/citations?hl=ko&user=OPJwGAYAAAAJ
Nicolas Spycher,https://scholar.google.com/citations?hl=ko&user=gS_Rs6IAAAAJ
Mehmet Ugurbil,https://scholar.google.com/citations?hl=ko&user=hYJP53wAAAAJ
Shubham Shrivastava,https://scholar.google.com/citations?hl=ko&user=iQL5CDcAAAAJ
Hussein M. Ramadan,https://scholar.google.com/citations?hl=ko&user=58xDFZ4AAAAJ
Sabyasachi Sahoo,https://scholar.google.com/citations?hl=ko&user=hgTsWBgAAAAJ
Tomer Cohen,https://scholar.google.com/citations?hl=ko&user=Bm2Zp2cAAAAJ
Leslie O'Bray,https://scholar.google.com/citations?hl=ko&user=nlMWB9gAAAAJ
Alexandre Heuillet,https://scholar.google.com/citations?hl=ko&user=w6jtYBEAAAAJ
Utkarsh Uppal,https://scholar.google.com/citations?hl=ko&user=0AQYqewAAAAJ
Justin Horowitz,https://scholar.google.com/citations?hl=ko&user=QEEaZ3AAAAAJ
Majid Abedinzadeh Shahri,https://scholar.google.com/citations?hl=ko&user=F3Jp0HgAAAAJ
Apoorv Shrivastava,https://scholar.google.com/citations?hl=ko&user=W27G1rUAAAAJ
Mona Dadoun,https://scholar.google.com/citations?hl=ko&user=4WuXgmYAAAAJ
Aiden Carey,https://scholar.google.com/citations?hl=ko&user=OPsSVMUAAAAJ
Gorjan Radevski,https://scholar.google.com/citations?hl=ko&user=GKJnjkgAAAAJ
Praveen Kumar Bodigutla,https://scholar.google.com/citations?hl=ko&user=zoIlOJUAAAAJ
Ayush Mishra,https://scholar.google.com/citations?hl=ko&user=_USYftAAAAAJ
Pieter-Jan Hoedt,https://scholar.google.com/citations?hl=ko&user=riSBQfIAAAAJ
Andrey Ostapets,https://scholar.google.com/citations?hl=ko&user=2R2_zc8AAAAJ
Kassahun Admkie,https://scholar.google.com/citations?hl=ko&user=E_hSOmwAAAAJ
Yuanyuan Liu,https://scholar.google.com/citations?hl=ko&user=rmc0JIcAAAAJ
xiaoyu lv,https://scholar.google.com/citations?hl=ko&user=E2_Y5jcAAAAJ
Anchal Gupta,https://scholar.google.com/citations?hl=ko&user=gJEQSt4AAAAJ
Oleh Lukianykhin,https://scholar.google.com/citations?hl=ko&user=AsQZdzgAAAAJ
Henning Zwirnmann,https://scholar.google.com/citations?hl=ko&user=waJH8_MAAAAJ
Alex Altair,https://scholar.google.com/citations?hl=ko&user=jrLytMsAAAAJ
Tomáš Šabata,https://scholar.google.com/citations?hl=ko&user=xrWTbVoAAAAJ
Mukul Dev,https://scholar.google.com/citations?hl=ko&user=fLJYEcYAAAAJ
Anton Reindl,https://scholar.google.com/citations?hl=ko&user=JR23I2sAAAAJ
Robert Tjarko Lange,https://scholar.google.com/citations?hl=ko&user=cTrc3x4AAAAJ
Alexis Laignelet,https://scholar.google.com/citations?hl=ko&user=2WX7Lp0AAAAJ
Nazanin Moarefi,https://scholar.google.com/citations?hl=ko&user=1fNuG4oAAAAJ
Arundhati Banerjee,https://scholar.google.com/citations?hl=ko&user=asP4w6cAAAAJ
Venkatraman Narayanan,https://scholar.google.com/citations?hl=ko&user=kzirGLwAAAAJ
Chaitanya Pavan Tanay K,https://scholar.google.com/citations?hl=ko&user=obfC3f8AAAAJ
Karthik Uppuluri,https://scholar.google.com/citations?hl=ko&user=JDcL0psAAAAJ
Saber Shakeri,https://scholar.google.com/citations?hl=ko&user=gds1aLAAAAAJ
Alnour Alharin,https://scholar.google.com/citations?hl=ko&user=gDfUnA0AAAAJ
E REDDYPRASAD,https://scholar.google.com/citations?hl=ko&user=RUBoC2kAAAAJ
Chathuranga Rajapaksha,https://scholar.google.com/citations?hl=ko&user=v7SmqEMAAAAJ
Andrea Kahn,https://scholar.google.com/citations?hl=ko&user=jeYGUDAAAAAJ
René Raab,https://scholar.google.com/citations?hl=ko&user=ULmSJR4AAAAJ
Mehmet Can Yavuz,https://scholar.google.com/citations?hl=ko&user=LbWQgRsAAAAJ
Daniel H. Thompson,https://scholar.google.com/citations?hl=ko&user=MsasvkYAAAAJ
Arsh Zahed,https://scholar.google.com/citations?hl=ko&user=lx0D2YoAAAAJ
Shripad Anant Bhat,https://scholar.google.com/citations?hl=ko&user=MMJEowQAAAAJ
Bharat Giddwani,https://scholar.google.com/citations?hl=ko&user=h4D43fgAAAAJ
Francesco Cappio Borlino,https://scholar.google.com/citations?hl=ko&user=zP8AvuYAAAAJ
Darshan Vora,https://scholar.google.com/citations?hl=ko&user=LK-UWWIAAAAJ
Mohammad Hossein Elahimanesh,https://scholar.google.com/citations?hl=ko&user=RFFvPdQAAAAJ
MAHBUBUL HASAN,https://scholar.google.com/citations?hl=ko&user=kwfe6g4AAAAJ
David Stroud,https://scholar.google.com/citations?hl=ko&user=Y3MSzKgAAAAJ
Elinor Brondwine,https://scholar.google.com/citations?hl=ko&user=TVYBhF8AAAAJ
Atinesh Singh,https://scholar.google.com/citations?hl=ko&user=TkmG5psAAAAJ
Abdelrahman Elogeel,https://scholar.google.com/citations?hl=ko&user=xjs6ePYAAAAJ
Shubham Krishna,https://scholar.google.com/citations?hl=ko&user=3ooyMUcAAAAJ
Ryan Amirkhan,https://scholar.google.com/citations?hl=ko&user=VwG872EAAAAJ
Mansoureh aghabeig,https://scholar.google.com/citations?hl=ko&user=ky3hO2cAAAAJ
Felipe A. Moreno,https://scholar.google.com/citations?hl=ko&user=DMnBxqgAAAAJ
Erfan Miahi,https://scholar.google.com/citations?hl=ko&user=7aP0Sp4AAAAJ
Megh Shukla,https://scholar.google.com/citations?hl=ko&user=1_yu5DAAAAAJ
Karan Malhotra,https://scholar.google.com/citations?hl=ko&user=IZBqPrIAAAAJ
Devwrat Mahendra More,https://scholar.google.com/citations?hl=ko&user=s4dXUVkAAAAJ
Jacob Pettit,https://scholar.google.com/citations?hl=ko&user=qglcDFwAAAAJ
Mehrshad Parchei Esfahani,https://scholar.google.com/citations?hl=ko&user=pKqyyoMAAAAJ
Safiia Maarouf Mohammed,https://scholar.google.com/citations?hl=ko&user=ZZxsCQUAAAAJ
Pias Paul,https://scholar.google.com/citations?hl=ko&user=lXJhy5gAAAAJ
Elena Nicora,https://scholar.google.com/citations?hl=ko&user=yM71NxQAAAAJ
Abubakr Babiker,https://scholar.google.com/citations?hl=ko&user=iy8RPhgAAAAJ
Amalie Brogaard Pauli,https://scholar.google.com/citations?hl=ko&user=TJJEKzkAAAAJ
Gyanendra Chaubey,https://scholar.google.com/citations?hl=ko&user=UKNVEgQAAAAJ
Julian Mack,https://scholar.google.com/citations?hl=ko&user=_qVyj68AAAAJ
Meghal Dani,https://scholar.google.com/citations?hl=ko&user=VOaQuLUAAAAJ
Ahmed Fakhry,https://scholar.google.com/citations?hl=ko&user=05arOGAAAAAJ
giovanni buroni,https://scholar.google.com/citations?hl=ko&user=NbzDgUUAAAAJ
Louche,https://scholar.google.com/citations?hl=ko&user=3l51vLgAAAAJ
Dariush Salami,https://scholar.google.com/citations?hl=ko&user=2qLccZsAAAAJ
Sarvaswa Tandon,https://scholar.google.com/citations?hl=ko&user=rPASBOIAAAAJ
Abhishek Niranjan,https://scholar.google.com/citations?hl=ko&user=mk7AcYgAAAAJ
Hassan ElMadany,https://scholar.google.com/citations?hl=ko&user=sxHJYB4AAAAJ
Param Popat,https://scholar.google.com/citations?hl=ko&user=zyviBHAAAAAJ
Sachin Prabhu,https://scholar.google.com/citations?hl=ko&user=VrQ0eOYAAAAJ
Mridul Banik,https://scholar.google.com/citations?hl=ko&user=eGYIhz0AAAAJ
Yi Lu,https://scholar.google.com/citations?hl=ko&user=YwAlty8AAAAJ
Hasham Ul Haq,https://scholar.google.com/citations?hl=ko&user=DaNTnhYAAAAJ
Sourav Bairagya,https://scholar.google.com/citations?hl=ko&user=DXOMNHAAAAAJ
Nikhil Kumar Gupta,https://scholar.google.com/citations?hl=ko&user=SpJuj0IAAAAJ
Byeonggeun Kim,https://scholar.google.com/citations?hl=ko&user=Pee89n0AAAAJ
raphael cousin,https://scholar.google.com/citations?hl=ko&user=RR67riUAAAAJ
Matteo Moro,https://scholar.google.com/citations?hl=ko&user=3ZzqJWUAAAAJ
Karim Akhnoukh,https://scholar.google.com/citations?hl=ko&user=wpO6BxYAAAAJ
Sudipta Rudra,https://scholar.google.com/citations?hl=ko&user=sepCbw4AAAAJ
Justin Babu Varughese,https://scholar.google.com/citations?hl=ko&user=yH8Rqd8AAAAJ
Martin Mirakyan,https://scholar.google.com/citations?hl=ko&user=yqxz50EAAAAJ
Mohammad Al-Fetyani,https://scholar.google.com/citations?hl=ko&user=QeMOj0UAAAAJ
Farisa Benta Safir,https://scholar.google.com/citations?hl=ko&user=319iM8gAAAAJ
Mahmoud Ewaisha,https://scholar.google.com/citations?hl=ko&user=bq5lSaAAAAAJ
Prakash Chandra Chhipa,https://scholar.google.com/citations?hl=ko&user=AF-zbRoAAAAJ
Salman KH,https://scholar.google.com/citations?hl=ko&user=WJS6E-4AAAAJ
Jingyuan Liu,https://scholar.google.com/citations?hl=ko&user=S9PNqn4AAAAJ
Shayan Shokri,https://scholar.google.com/citations?hl=ko&user=mpM0dAoAAAAJ
Utkarsh Shukla,https://scholar.google.com/citations?hl=ko&user=E4JbLY4AAAAJ
Jean Elsner,https://scholar.google.com/citations?hl=ko&user=asao0KYAAAAJ
Ilias Sarantopoulos,https://scholar.google.com/citations?hl=ko&user=cmmCUToAAAAJ
Badri Berrabah,https://scholar.google.com/citations?hl=ko&user=2nrTjmwAAAAJ
Sri Naga Rajesh Kamma,https://scholar.google.com/citations?hl=ko&user=mqy7hsQAAAAJ
Liana Mikaelyan,https://scholar.google.com/citations?hl=ko&user=AnQOVJsAAAAJ
Joseph D. Daws Jr.,https://scholar.google.com/citations?hl=ko&user=ygzUYhIAAAAJ
Shubham Gupta,https://scholar.google.com/citations?hl=ko&user=czhR_zYAAAAJ
Raghav Sharma,https://scholar.google.com/citations?hl=ko&user=eggUeawAAAAJ
Mashrin Srivastava,https://scholar.google.com/citations?hl=ko&user=YHlbbnAAAAAJ
Seema Patel,https://scholar.google.com/citations?hl=ko&user=IhYJGj4AAAAJ
Daniela Mihai,https://scholar.google.com/citations?hl=ko&user=IHIKVUcAAAAJ
Bharat Subedi,https://scholar.google.com/citations?hl=ko&user=6sBxUoYAAAAJ
Natavan Akhundova,https://scholar.google.com/citations?hl=ko&user=YeiicC0AAAAJ
Amir Imani,https://scholar.google.com/citations?hl=ko&user=1BFrk8UAAAAJ
Marius Hobbhahn,https://scholar.google.com/citations?hl=ko&user=SJ1y8o0AAAAJ
Waquar Kaleem,https://scholar.google.com/citations?hl=ko&user=F8d4AS4AAAAJ
Vitali Nesterov,https://scholar.google.com/citations?hl=ko&user=jSo0amEAAAAJ
Kazi Amit Hasan,https://scholar.google.com/citations?hl=ko&user=t9ko5DMAAAAJ
Cristina Noujaim,https://scholar.google.com/citations?hl=ko&user=PHmohBcAAAAJ
Rim Achour,https://scholar.google.com/citations?hl=ko&user=Ani4D_MAAAAJ
Gabriel Tseng,https://scholar.google.com/citations?hl=ko&user=to3X9roAAAAJ
Nick Antonopoulos,https://scholar.google.com/citations?hl=ko&user=lUUbw5EAAAAJ
Tarin Ziyaee,https://scholar.google.com/citations?hl=ko&user=xA1RnAIAAAAJ
Nitin Pasumarthy,https://scholar.google.com/citations?hl=ko&user=RkpADaQAAAAJ
Daia Alexandru,https://scholar.google.com/citations?hl=ko&user=slrpSuEAAAAJ
Melvin van den Bout,https://scholar.google.com/citations?hl=ko&user=4NjeBE0AAAAJ
Sai Sankar Gochhayat,https://scholar.google.com/citations?hl=ko&user=CEUXsXMAAAAJ
James von Albade,https://scholar.google.com/citations?hl=ko&user=e4X13aAAAAAJ
Mahdi Kazemi Moghaddam,https://scholar.google.com/citations?hl=ko&user=VccRt00AAAAJ
Luca Abel,https://scholar.google.com/citations?hl=ko&user=E8RA1UUAAAAJ
Carmina Codre,https://scholar.google.com/citations?hl=ko&user=3h1qav4AAAAJ
Yavuz Kömeçoğlu,https://scholar.google.com/citations?hl=ko&user=E7vPoXIAAAAJ
Paritosh Goyal,https://scholar.google.com/citations?hl=ko&user=-u4LFkkAAAAJ
Anushree Prasanna Kumar,https://scholar.google.com/citations?hl=ko&user=S4URsLEAAAAJ
Vaibhav Gupta,https://scholar.google.com/citations?hl=ko&user=QrxNk6EAAAAJ
Hongyang Wang,https://scholar.google.com/citations?hl=ko&user=e65VKQEAAAAJ
Bhagyesh Vikani,https://scholar.google.com/citations?hl=ko&user=V-osy04AAAAJ
Kazim Raza Talpur,https://scholar.google.com/citations?hl=ko&user=jywLjfYAAAAJ
REDA MEKHLOUF,https://scholar.google.com/citations?hl=ko&user=iRvOy7EAAAAJ
Karan Samel,https://scholar.google.com/citations?hl=ko&user=qODnluYAAAAJ
Abhinav Venigalla,https://scholar.google.com/citations?hl=ko&user=wOTxrnUAAAAJ
Ahmed Frikha,https://scholar.google.com/citations?hl=ko&user=NiarLswAAAAJ
Mohammed Abdul Azeem Siddiqui,https://scholar.google.com/citations?hl=ko&user=800S7RUAAAAJ
Yitong Tseo,https://scholar.google.com/citations?hl=ko&user=RyBzPLoAAAAJ
J Zhou,https://scholar.google.com/citations?hl=ko&user=e99IkYcAAAAJ
Shounak Mitra,https://scholar.google.com/citations?hl=ko&user=Udi-kVMAAAAJ
Mohita Chaudhary,https://scholar.google.com/citations?hl=ko&user=SxmThtsAAAAJ
Md. Mohsin Kabir,https://scholar.google.com/citations?hl=ko&user=4W1u1KMAAAAJ
Vijay Ramakrishnan Thimmaiyah,https://scholar.google.com/citations?hl=ko&user=1k9R8-UAAAAJ
Mourad El Hamri,https://scholar.google.com/citations?hl=ko&user=t3XWd1QAAAAJ
Amarnath De,https://scholar.google.com/citations?hl=ko&user=lLH3K5oAAAAJ
Mohamad Wehbi,https://scholar.google.com/citations?hl=ko&user=UzmP_dYAAAAJ
Toomas Liiv,https://scholar.google.com/citations?hl=ko&user=BPLrKRAAAAAJ
Dennis Ossadnik,https://scholar.google.com/citations?hl=ko&user=osLG7yMAAAAJ
Vishal Bahirwani,https://scholar.google.com/citations?hl=ko&user=8dqnMCcAAAAJ
Ahmed Kachkach,https://scholar.google.com/citations?hl=ko&user=k6CQos0AAAAJ
Avikalp Srivastava,https://scholar.google.com/citations?hl=ko&user=dikn8bAAAAAJ
Tero Keski-Valkama,https://scholar.google.com/citations?hl=ko&user=l7qMBpkAAAAJ
Shyama Dorbala,https://scholar.google.com/citations?hl=ko&user=xZvjYv4AAAAJ
Gábor Vecsei,https://scholar.google.com/citations?hl=ko&user=dOMjHM0AAAAJ
Sinyinda Muwanei,https://scholar.google.com/citations?hl=ko&user=3-eCI9YAAAAJ
Christian Carballo Lozano,https://scholar.google.com/citations?hl=ko&user=lKtYsxUAAAAJ
Kamen Brestnichki,https://scholar.google.com/citations?hl=ko&user=HYJ9PiUAAAAJ
Nicolò Frisiani,https://scholar.google.com/citations?hl=ko&user=L-FCQdwAAAAJ
Chris Varano,https://scholar.google.com/citations?hl=ko&user=pJDuqgUAAAAJ
Jiaxian Sheng,https://scholar.google.com/citations?hl=ko&user=9L5Z1WMAAAAJ
Swaroop Kaggere shivamurthy,https://scholar.google.com/citations?hl=ko&user=VJeRih8AAAAJ
Parag Agrawal,https://scholar.google.com/citations?hl=ko&user=Hux2rHgAAAAJ
Konstantin-Klemens Lurz,https://scholar.google.com/citations?hl=ko&user=UIKKMbwAAAAJ
Akshat Shrivastava,https://scholar.google.com/citations?hl=ko&user=ecQt6m4AAAAJ
Lorenzo Perini,https://scholar.google.com/citations?hl=ko&user=3L1PxnUAAAAJ
Jonathan Foldager,https://scholar.google.com/citations?hl=ko&user=pmz2CpIAAAAJ
mithilesh kumar singh,https://scholar.google.com/citations?hl=ko&user=Tgh6LSIAAAAJ
Krishna Gogineni,https://scholar.google.com/citations?hl=ko&user=039T3OIAAAAJ
Prashant Maheshwari,https://scholar.google.com/citations?hl=ko&user=INWvuscAAAAJ
Hailey James,https://scholar.google.com/citations?hl=ko&user=4AYEgr8AAAAJ
Ketki Gupte,https://scholar.google.com/citations?hl=ko&user=P5FA30YAAAAJ
Vihang Patil,https://scholar.google.com/citations?hl=ko&user=1iwYpk0AAAAJ
Mohamad Al Sayed,https://scholar.google.com/citations?hl=ko&user=C572tiEAAAAJ
Ingmar Schubert,https://scholar.google.com/citations?hl=ko&user=or-t5ZcAAAAJ
Giovanni Ciampi,https://scholar.google.com/citations?hl=ko&user=i4aH5gwAAAAJ
Ashish Peruri,https://scholar.google.com/citations?hl=ko&user=rCc9G6QAAAAJ
Audrey Duran,https://scholar.google.com/citations?hl=ko&user=qt05ZwMAAAAJ
Maximilian Ulmer,https://scholar.google.com/citations?hl=ko&user=FgFPar8AAAAJ
Paula Harder,https://scholar.google.com/citations?hl=ko&user=uKf5VoIAAAAJ
Satheesh Kumar M,https://scholar.google.com/citations?hl=ko&user=6YqDkhAAAAAJ
Marius-Constantin Dinu,https://scholar.google.com/citations?hl=ko&user=vh39WvYAAAAJ
Ebrahim Ebadinejad,https://scholar.google.com/citations?hl=ko&user=gZ-26yMAAAAJ
Victor E. Irekponor,https://scholar.google.com/citations?hl=ko&user=IqdvONEAAAAJ
Jiacheng Jason He,https://scholar.google.com/citations?hl=ko&user=r758HboAAAAJ
tejpratap gvsl,https://scholar.google.com/citations?hl=ko&user=NzBPcGQAAAAJ
Mahdi Zolnouri,https://scholar.google.com/citations?hl=ko&user=gjROaqkAAAAJ
Hellen Mwangi,https://scholar.google.com/citations?hl=ko&user=zkAinAkAAAAJ
Saboktakin Hayati,https://scholar.google.com/citations?hl=ko&user=eIQ47QkAAAAJ
Ritchie Ng,https://scholar.google.com/citations?hl=ko&user=-EJMOpYAAAAJ
Eric Peterson PhD(c),https://scholar.google.com/citations?hl=ko&user=dh_hcbQAAAAJ
Hitesh Kumar,https://scholar.google.com/citations?hl=ko&user=Wn9nlfwAAAAJ
Daniel Schalk,https://scholar.google.com/citations?hl=ko&user=urY8B2IAAAAJ
Alexander E. Robles,https://scholar.google.com/citations?hl=ko&user=BZna_mkAAAAJ
Sainath,https://scholar.google.com/citations?hl=ko&user=P0ailCAAAAAJ
Isaac Kamlish,https://scholar.google.com/citations?hl=ko&user=4AIWZhAAAAAJ
Isaac Bentata Chocron,https://scholar.google.com/citations?hl=ko&user=b5v4MgsAAAAJ
Parita Pooj,https://scholar.google.com/citations?hl=ko&user=dJfiDiYAAAAJ
Paritosh Yadav,https://scholar.google.com/citations?hl=ko&user=qmRenGcAAAAJ
Alexey Demyanchuk,https://scholar.google.com/citations?hl=ko&user=rwECQ2QAAAAJ
Haftay Gebreslasie ABREHA,https://scholar.google.com/citations?hl=ko&user=F36pBBgAAAAJ
